72,C2_2_5,18696,0.014351111,169.95,0,18696,0.003412335,109.368,1,18696,0.001736327,40.504,2,18696,0.001799952,34.397,3,18696,0.004695876,10.488,4,18696,0.008282939,835.868,5,18696,0.006735183,109.558,6,18696,0.00183698,34.064,7,18696,0.003266877,49.691,8,18696,0.000712295,2.416,9,18696,0.004615896,131.27,10,18696,0.002146565,40.965,11,9,0.000712295
73,C2_2_6,18448,0.011963865,9.838,0,18448,0.006365642,22.3,1,18448,0.000789518,6.107,2,18448,0.004504686,26.578,3,18448,0.008948797,8.922,4,18448,0.010022262,55.483,5,18448,0.005277428,11.872,6,18448,0.001764632,2.588,7,18448,0.000768574,0.324,8,18448,0.001071772,0.588,9,18448,0.000713095,0.373,10,18448,0.004095347,8.92,11,10,0.000713095
74,C2_2_7,18422,0.010422474,8.098,0,18422,0.005162079,4.884,1,18422,0.000414146,5.053,2,18422,0.00094361,3.747,3,18709,1.559850754,1.234,4,18422,0.001823382,36.826,5,18422,0.001112652,1.34,6,18422,0.00058759,11.761,7,18422,0.003748613,16.397,8,18422,0.002822461,30.521,9,18422,0.002291515,16.924,10,18422,0.001290891,23.731,11,2,0.000414146
75,C2_2_8,18169,0.19820571,403.82,0,18137,0.000639766,1.459,1,18137,0.011825825,113.469,2,18137,0.002351691,12.458,3,18527,2.15084302,0.266,4,18137,0.010690872,95.669,5,18137,0.004306142,22.235,6,18137,0.019469989,192.605,7,18137,0.007088778,60.744,8,18137,0.027204219,274.192,9,18137,0.026736774,198.566,10,18137,0.004063907,21.153,11,1,0.000639766
76,C2_2_9,18150,0.015400582,11.538,0,18150,0.016450312,79.961,1,18150,0.003145644,13.699,2,18150,0.002408929,7.517,3,18150,0.01277465,10.297,4,18150,0.019216777,142.449,5,18150,0.028045687,181.328,6,18150,0.002020652,10.397,7,18150,0.030872602,241.439,8,18150,0.005704827,52.313,9,18150,0.007517331,52.255,10,18150,0.017445103,178.041,11,7,0.002020652
77,R1_2_10,32977,0.346185717,1167.047,0,32977,0.343613018,1521.97,1,32977,0.330904933,1153.712,2,32977,0.326498074,1079.277,3,35519,7.858942542,0.078,4,33011,0.42215379,1746.011,5,32931,0.036137623,102.38,6,32931,0.101410993,583.971,7,33006,0.49077148,1370.056,8,32977,0.24156117,732.52,9,33045,0.385325835,183.447,10,33063,0.669621148,1351.507,11,6,0.036137623
78,R1_2_1,46672,0.090523085,1209.698,0,46672,0.123826862,1032.114,1,46672,0.003660896,20.329,2,46672,0.011554723,136.342,3,48465,3.842148496,1.128,4,46672,0.003578702,83.744,5,46672,0.00187569,11.75,6,46672,0.001784162,26.288,7,46672,0.002987039,40.016,8,46672,0.003435009,38.206,9,46672,0.00298469,17.835,10,46672,0.004013758,29.607,11,7,0.001784162
79,R1_2_2,39216,0.08395835,191.969,0,39199,0.130413081,1146.439,1,39199,0.022059529,375.213,2,39199,0.039797415,563.636,3,39199,0.051341232,457.337,4,39199,0.060189909,1473.858,5,39199,0.028204172,672.605,6,39199,0.013772503,93.887,7,39199,0.074298996,1768.934,8,39199,0.018720782,231.16,9,39216,0.225407954,801.73,10,39199,0.072716925,1615.981,11,7,0.013772503
80,R1_2_3,33787,0.176330794,890.39,0,33739,0.076670086,1725.16,1,33758,0.082449843,151.55,2,33742,0.049394979,210.079,3,33742,0.13526484,612.644,4,33790,0.165109188,272.989,5,33742,0.039857396,201.033,6,33790,0.167209897,77.896,7,33739,0.038086016,286.824,8,33746,0.085580323,638.98,9,33742,0.090219399,718.255,10,33749,0.140700203,1500.057,11,8,0.038086016
81,R1_2_4,30476,0.108800874,925.801,0,30530,0.265809401,225.298,1,30481,0.064757399,122.778,2,30481,0.136862523,462.209,3,30476,0.135770948,264.982,4,30554,0.272064882,79.207,5,30495,0.147311739,462.291,6,30481,0.225018173,1523.248,7,30481,0.115570945,551.426,8,30481,0.316014031,1408.199,9,30476,0.157933662,438.077,10,30571,0.354588924,875.044,11,2,0.064757399
82,R1_2_5,40555,0.07463895,36.961,0,40532,0.01973501,78.735,1,40532,0.01505853,207.299,2,40532,0.006453646,121.668,3,40532,0.035527288,27.582,4,40532,0.021198453,63.787,5,40532,0.010524224,98.424,6,40532,0.010234955,235.012,7,40532,0.007490157,93.327,8,40532,0.007406872,169.73,9,40532,0.005960737,25.866,10,40532,0.005798629,221.99,11,11,0.005798629
83,R1_2_6,35657,0.238188417,269.359,0,35666,0.247598121,270.557,1,35628,0.144067573,808.093,2,35657,0.22134459,154.156,3,35591,0.077142448,137.541,4,35591,0.021071779,148.545,5,35591,0.191776041,1742.283,6,35657,0.208477045,88.543,7,35615,0.110034965,630.39,8,35617,0.235567066,1723.921,9,35657,0.209057887,224.574,10,35657,0.207205606,173.664,11,5,0.021071779
84,R1_2_7,31419,0.096118808,759.591,0,31419,0.018750375,44.254,1,31441,0.09759707,122.788,2,31441,0.188754955,298.221,3,31441,0.217187679,153.719,4,31419,0.048919514,224.571,5,31441,0.107898163,177.72,6,31441,0.112699102,97.92,7,31419,0.017948473,59.347,8,31441,0.090831629,64.155,9,31441,999999999,73.236,10,31441,0.084837694,25.476,11,8,0.017948473
85,R1_2_8,29446,0.321474885,380.944,0,29384,0.07043303,104.145,1,29448,0.249861324,139.709,2,29439,0.24404627,1621.164,3,29384,0.167676955,269.657,4,29446,0.286117326,572.809,5,29471,0.321119862,246.809,6,29386,0.292201876,1686.077,7,29444,0.253209923,419.255,8,29384,0.293184409,1734.627,9,29384,0.118617155,695.539,10,29384,0.16239587,1028.996,11,1,0.07043303
86,R1_2_9,37347,0.061572128,161.452,0,37347,0.059180226,336.035,1,37347,0.055797671,241.341,2,37347,0.031035131,262.407,3,37347,0.046955022,28.886,4,37502,0.720490524,999.385,5,37347,0.047918549,282.138,6,37347,0.127229112,401.08,7,37347,0.015847228,83.966,8,37347,0.0185355,32.074,9,37347,0.091615148,241.752,10,37347,0.14242163,1132.739,11,8,0.015847228
87,R2_2_10,25494,0.025148273,21.919,0,25494,0.084464235,223.787,1,25494,0.062573427,579.409,2,25494,0.139522243,492.715,3,25494,0.062687785,52.85,4,25494,0.172241527,590.784,5,25494,0.004471602,36.514,6,25494,0.102936465,1249.639,7,25528,0.146957557,697.593,8,25494,0.017875203,33.989,9,25528,0.140602091,32.652,10,25494,0.019480126,31.253,11,6,0.004471602
88,R2_2_1,34680,0.016041508,20.027,0,34680,0.268207382,92.673,1,34680,0.191501443,217.387,2,34680,0.103256212,152.832,3,34680,0.043344749,17.084,4,34680,0.125969646,105.157,5,34680,0.006080687,22.086,6,34680,0.033727674,129.676,7,34680,0.009783141,25.485,8,34680,0.013790257,46.863,9,34680,0.002978121,24.552,10,34680,0.007532234,21.89,11,10,0.002978121
89,R2_2_2,30531,1.771929673,678.891,0,30082,0.129552395,69.826,1,30082,0.135460418,224.658,2,30082,0.047976806,81.194,3,30082,0.051969432,19.817,4,30082,0.118644271,705.571,5,30082,0.016106013,42.996,6,30082,0.020890785,44.643,7,30082,0.021771259,170.354,8,30082,0.017744758,99.779,9,30082,0.010333701,25.374,10,30082,0.011799161,18.606,11,10,0.010333701
90,R2_2_3,25375,0.01670926,13.276,0,25375,0.12408827,73.241,1,25375,0.119873575,120.161,2,25375,0.023295452,57.429,3,25375,0.048035684,21.838,4,25375,0.087796138,85.112,5,25375,0.025021258,31.648,6,25375,0.008836499,27.024,7,25375,0.024393537,43.476,8,25375,0.00472765,37.435,9,25375,0.00683338,30.356,10,25375,0.003258131,28.285,11,11,0.003258131
91,R2_2_4,19285,0.601985343,1771.434,0,19285,0.224385225,227.414,1,19285,0.069805501,82.366,2,19285,0.007074075,74.574,3,19285,0.044773379,27.822,4,19285,0.049568567,106.683,5,19285,0.04057075,41.743,6,19285,0.037668474,31.908,7,19285,0.049096756,121.742,8,19285,0.048350177,65.935,9,19285,0.017421957,31.15,10,19285,0.068704637,131.908,11,3,0.007074075
92,R2_2_5,30638,0.12429696,166.144,0,30636,0.212404023,107.481,1,30638,0.160892171,694.279,2,30636,0.105373357,40.509,3,30611,0.150865279,1351.034,4,30638,0.186591331,43.234,5,30636,0.092969651,139.976,6,30611,0.049952837,1048.767,7,30611,0.046818161,519.084,8,30636,0.093679554,95.077,9,30636,0.098258937,136.873,10,30611,0.009267386,36.734,11,11,0.009267386
93,R2_2_6,26755,0.03701788,28.238,0,26754,0.126546308,1300.775,1,26755,0.116665672,323.042,2,26754,0.107124481,92.325,3,26754,0.067175264,29.961,4,26755,0.083388727,106.514,5,26755,0.011308081,30.866,6,26755,0.022352865,131.251,7,26755,0.023737972,45.499,8,26755,0.021015044,48.197,9,26754,0.018889867,27.918,10,26754,0.034031612,107.587,11,6,0.011308081
94,R2_2_7,23047,0.023536453,23.646,0,23047,0.055331668,56.621,1,23047,0.06809136,93.797,2,23047,0.008990374,48.948,3,23047,0.080941705,35.967,4,23047,0.150341307,51.383,5,23047,0.015835389,28.197,6,23047,0.006216235,49.954,7,23047,0.018880626,21.534,8,23047,0.008749906,33.103,9,23047,0.003194457,1.182,10,23047,0.00422359,33.737,11,10,0.003194457
95,R2_2_8,18424,0.050401815,326.614,0,18424,0.159160567,434.937,1,18424,0.02808511,94.339,2,18424,0.001773345,61.787,3,18424,0.123475043,1448.663,4,18424,0.016471167,129.109,5,18424,0.023625992,308.466,6,18424,0.027867982,313.708,7,18424,0.021492844,42.235,8,18424,0.064884321,131.087,9,18424,0.039505011,41.777,10,18424,0.038368604,1787.723,11,3,0.001773345
96,R2_2_9,28685,0.996364273,604.592,0,28440,0.184517403,312.369,1,28440,0.094894369,245.292,2,28440,0.100371489,174.203,3,28440,0.082931562,37.257,4,28453,0.251785876,516.99,5,28453,0.074373658,4.731,6,28440,0.041755147,72.482,7,28453,0.080359886,91.402,8,28453,0.073023552,38.255,9,28453,0.133078124,583.01,10,28440,0.041046877,123.371,11,11,0.041046877
97,RC1_2_10,29949,0.204767174,191.987,0,29949,0.218517466,215.409,1,29949,0.166479705,130.269,2,29949,0.185826148,515.093,3,29949,0.275306046,597.171,4,29966,0.626437434,1245.37,5,29905,0.080276886,582.588,6,29949,0.166476167,174.695,7,29949,0.196843159,162.171,8,29938,0.163265062,1544.222,9,29949,0.199314266,215.583,10,29949,0.17369594,209.111,11,6,0.080276886
98,RC1_2_1,35214,0.194072222,1267.268,0,35214,0.152684981,174.815,1,35169,0.015956494,125.463,2,35214,0.144261332,82.359,3,37875,7.695745426,2.242,4,35169,0.07553298,229.168,5,35169,0.014567218,95.031,6,35169,0.022854282,60.043,7,35169,0.048297291,582.419,8,35169,0.181990231,1492.366,9,35214,0.146378825,132.393,10,35169,0.141794977,1347.781,11,6,0.014567218
99,RC1_2_2,32216,0.02760277,33.838,0,32216,0.020338426,17.649,1,32216,0.093282874,1292.339,2,32216,0.016012564,30.116,3,32216,0.101588599,256.425,4,32216,0.044042242,195.746,5,32216,0.052541563,872.262,6,32216,0.047742452,208.657,7,32216,0.032722786,102.168,8,32216,0.015438375,28.717,9,32216,0.032382782,160.924,10,32216,0.036952028,313.791,11,9,0.015438375
100,RC1_2_3,30146,0.523708087,547.397,0,30031,0.255502533,952.922,1,30084,0.433691593,1483.066,2,30118,0.423291139,1166.778,3,32865,9.499095617,0.716,4,30014,0.18046302,1313.12,5,30146,0.480659227,310.57,6,30112,0.356440274,257.141,7,30107,0.34177953,185.791,8,30084,0.304426873,824.715,9,30093,0.334434082,454.897,10,30031,0.193996726,732.483,11,5,0.18046302
101,RC1_2_4,28452,0.070226581,237.563,0,28580,0.574450566,518.862,1,28567,0.502975211,1146.361,2,28458,0.206779089,665.44,3,31036,9.082787316,2.544,4,28580,0.569688222,643.72,5,28580,0.536700894,1142.277,6,28452,0.215202611,667.535,7,28580,0.47946683,149.341,8,28452,0.173625662,1117.465,9,28452,0.19015868,614.028,10,28536,0.4780003,1742.264,11,0,0.070226581
102,RC1_2_5,33256,0.02930817,211.464,0,33256,0.064547238,1414.014,1,33275,0.086457627,786.43,2,33256,0.034803973,428.764,3,35695,7.337937451,3.326,4,33275,0.092662191,540.402,5,33256,0.068758116,1373.478,6,33256,0.020191282,112.279,7,33256,0.031948572,317.919,8,33256,0.031025557,242.293,9,33275,0.077468124,102.728,10,33274,0.072489678,100.178,11,7,0.020191282
103,RC1_2_6,33077,0.247822027,223.047,0,33077,0.277310116,337.59,1,33105,0.307624498,29.887,2,33007,0.013408449,28.606,3,35716,8.209331548,3.109,4,33007,0.046029582,199.355,5,33077,0.235136903,48.597,6,33034,0.128543837,355.893,7,33077,0.236975431,91.162,8,33077,0.219316086,21.808,9,33077,0.216848083,14.434,10,33077,0.221105405,247.776,11,3,0.013408449
104,RC1_2_7,31778,0.064921064,245.8,0,31778,0.038988393,114.312,1,31778,0.032008432,56.351,2,31778,0.033834069,65.626,3,34445,8.394421676,2.983,4,31824,0.218692105,1212.854,5,31778,0.034039039,108.686,6,31778,0.007074544,21.078,7,31778,0.012455288,18.176,8,31778,0.007635286,22.159,9,31778,0.021026436,69.901,10,31778,0.015851255,27.302,11,7,0.007074544
105,RC1_2_8,30805,0.838756,1623.726,0,30825,0.943938341,1301.42,1,30710,0.380645523,36.673,2,30600,0.230085419,1016.886,3,30600,0.127669076,115.107,4,30600,0.23874614,319.393,5,30825,0.7679575,103.322,6,30710,0.412754405,235.82,7,30600,0.034535074,117.876,8,30600,0.168008484,319.415,9,30865,0.925569528,353.896,10,30600,0.157956917,374.914,11,8,0.034535074
106,RC1_2_9,30749,0.085852819,60.426,0,30748,0.094972184,133.471,1,30748,0.095319649,164.979,2,30748,0.083165854,1429.096,3,30748,0.136907976,1400.578,4,30941,0.854304999,1586.43,5,30749,0.117689317,335.291,6,30749,0.084059974,502.385,7,30754,0.103561155,170.481,8,30749,999999999,214.995,9,30804,0.270994209,1289.753,10,30804,0.261470131,111.477,11,3,0.083165854
107,RC2_2_10,19902,0.211001682,658.11,0,19902,0.236967832,469.365,1,19902,0.096620617,186.269,2,19902,0.056913452,38.637,3,19902,0.105191529,223.547,4,19985,0.506655238,138.533,5,19938,0.242476503,17.418,6,19902,0.073483062,538.163,7,19892,0.015389387,45.892,8,19892,0.09986419,1164.368,9,19902,0.106760666,1406.379,10,19902,0.082022582,156.784,11,8,0.015389387
108,RC2_2_1,27990,0.112148851,735.961,0,27990,0.145786681,52.353,1,27974,0.014289432,241.251,2,27974,0.029357755,731.855,3,27974,0.032341257,169.69,4,27974,0.010452006,35.601,5,27974,0.006877508,148.493,6,27974,0.005440082,133.962,7,27974,0.016523925,412.812,8,27974,0.026919174,668.516,9,27990,0.059318707,44.258,10,27974,0.039371752,1168.266,11,7,0.005440082
109,RC2_2_2,24816,0.030410422,40.459,0,24816,0.136880544,82.232,1,24816,0.028298659,154.159,2,24816,0.028600976,361.526,3,24816,0.040765996,22.157,4,24816,0.032696332,119.04,5,24816,0.004029736,35.721,6,24816,0.00635912,29.601,7,24816,0.004270991,3.86,8,24816,0.009071906,26.371,9,24816,0.016060131,121.201,10,24816,0.022845149,29.473,11,6,0.004029736
110,RC2_2_3,22297,0.116983035,36.483,0,22291,0.083525763,511.803,1,22291,0.112782699,1033.631,2,22291,0.089963036,737.607,3,22277,0.108310158,476.39,4,22291,0.17491406,494.8,5,22291,0.085534355,66.588,6,22277,0.06590349,1617.476,7,22291,0.072799523,45.754,8,22291,0.066782414,57.119,9,22291,0.082300434,32.85,10,22293,0.076000139,34.88,11,7,0.06590349
111,RC2_2_4,18548,0.018589182,29.412,0,18548,0.124730068,522.476,1,18548,0.019646551,206.077,2,18548,0.025709034,61.987,3,18548,0.078608251,34.215,4,18548,0.112755339,296.054,5,18548,0.027896968,41.688,6,18548,0.007012981,25.164,7,18548,0.00648466,54.209,8,18548,0.024704958,62.605,9,18548,0.022717361,34.316,10,18548,0.005627697,28.853,11,11,0.005627697
112,RC2_2_5,24935,0.103897561,34.239,0,24914,0.092951747,1020.425,1,24914,0.011037367,73.78,2,24914,0.031685939,96.64,3,24914,0.039348959,20.033,4,24914,0.055241739,354.296,5,24914,0.022542916,65.569,6,24914,0.015951155,94.023,7,24914,0.011509029,95.374,8,24914,0.022333302,64.125,9,24914,0.007968908,71.923,10,24914,0.019629863,147.623,11,10,0.007968908
113,RC2_2_6,24963,0.068043534,26.058,0,24963,0.20539388,1701.533,1,24951,0.034938348,913.331,2,24951,0.02372291,585.416,3,24964,0.111701756,1154.476,4,24951,0.057049462,898.462,5,24951,0.018302476,428.436,6,24951,0.007610677,101.515,7,24963,0.061795647,62.156,8,24951,0.018103708,243.551,9,24951,0.014590134,480.132,10,24951,0.027990152,607.359,11,7,0.007610677
114,RC2_2_7,22877,0.015013835,8.344,0,22877,0.092781956,110.995,1,22877,0.050751909,77.744,2,22877,0.027484465,61.201,3,22877,0.039543693,18.824,4,22877,0.02967949,61.607,5,22877,0.021748378,172.735,6,22877,0.008658414,22.191,7,22877,0.011883415,49.154,8,22877,0.004462698,26.422,9,22877,0.016074651,23.262,10,22877,0.036012482,33.143,11,9,0.004462698
115,RC2_2_8,21512,0.032528743,131.894,0,21512,0.042285286,54.863,1,21512,0.015586268,68.535,2,21512,0.018586684,52.535,3,21512,0.058352047,30.657,4,21512,0.071395657,56.853,5,21512,0.012351968,20.711,6,21512,0.016567377,36.908,7,21512,0.004775326,35.599,8,21512,0.010158957,70.207,9,21512,0.024534305,83.637,10,21512,0.031170629,67.063,11,8,0.004775326
116,RC2_2_9,20866,0.196359112,1175.752,0,20911,0.406240153,973.029,1,20866,0.018229644,53.674,2,20911,0.241767525,746.856,3,20911,0.258290588,24.132,4,20866,0.039413239,212.12,5,20911,0.308778921,838.114,6,20866,0.011110904,54.047,7,20866,0.01114268,55.988,8,20866,0.024804576,166.682,9,20866,0.002025476,1.627,10,20911,0.231422,25.337,11,10,0.002025476
117,C1_4_10,68254,0.0453523,2461.826,0,68254,0.024838722,110.475,1,68265,0.029767149,289.753,2,68537,0.422821187,77.677,3,72379,6.04998291,13.49,4,68261,0.062943521,585.44,5,68254,0.085697262,760.793,6,68254,0.008611048,359.845,7,68254,0.022642664,1222.483,8,68254,0.017880671,391.654,9,68265,0.028179237,217.715,10,68254,0.027970821,443.55,11,7,0.008611048
118,C1_4_1,71388,0.006464395,3.498,0,71388,0.012792293,7.322,1,71388,0.000406841,0.194,2,71388,0.000466749,0.282,3,74472,4.321736631,10.864,4,71388,0.000710284,0.316,5,71388,0.000215315,0.117,6,71388,0.000290595,0.299,7,71388,0.000372483,0.231,8,71388,0.000172767,0.103,9,71388,0.000179971,0.089,10,71388,0.000237195,0.169,11,9,0.000172767
119,C1_4_2,71133,0.009629371,134.248,0,71133,0.02445317,112.383,1,71133,0.000730823,46.704,2,71133,0.000814127,23.768,3,75593,6.272302006,3.456,4,71133,0.001093901,63.697,5,71133,0.001029978,110.764,6,71133,0.000339659,3.131,7,71133,0.000921009,42.785,8,71133,0.000688442,26.247,9,71133,0.000604129,19.054,10,71133,0.000519211,2.631,11,7,0.000339659
120,C1_4_3,69299,0.023020114,60.082,0,69299,0.021462519,206.614,1,69299,0.008301754,50.527,2,69299,0.003949439,84.988,3,69299,0.086155089,82.891,4,69299,0.01125835,198.998,5,69299,0.005566451,174.432,6,69299,0.001147703,19.437,7,69299,0.008973723,301.008,8,69299,0.011554285,69.572,9,69299,0.010419994,55.196,10,69299,0.01129011,52.049,11,7,0.001147703
121,C1_4_4,67780,0.110197461,1373,0,67777,0.025998006,1913.559,1,67781,0.068701122,1305.732,2,68218,0.656411199,58.704,3,67777,0.10052772,960.721,4,67777,0.028579289,1681.954,5,67777,0.041308894,246.285,6,67777,0.041534766,1227.141,7,67777,0.02708212,2044.108,8,67777,0.019064577,460.941,9,67777,0.041826519,738.131,10,67777,0.049747674,325.402,11,9,0.019064577
122,C1_4_5,71388,0.005987265,3.415,0,71388,0.011211498,9.19,1,71388,0.000381823,0.197,2,71388,0.000398289,0.337,3,73666,3.196508086,7.13,4,71388,0.000789583,0.361,5,71388,0.000430623,0.32,6,71388,0.000239529,0.149,7,71388,0.00040853,0.202,8,71388,0.000216231,0.33,9,71388,0.000342706,0.244,10,71388,0.000341418,0.204,11,9,0.000216231
123,C1_4_6,71401,0.007147308,11.388,0,71401,0.01178822,9.462,1,71401,0.000499285,1.879,2,71401,0.000599032,0.327,3,78268,9.618231496,6.849,4,71401,0.00093377,1.004,5,71401,0.000302729,0.516,6,71401,0.000634202,1.901,7,71401,0.000350697,0.726,8,71401,0.000489161,1.107,9,71401,0.000237371,0.239,10,71401,0.000663042,0.892,11,10,0.000237371
124,C1_4_7,71362,0.006354011,3.52,0,71362,0.044861206,33.072,1,71362,0.000492729,2.7,2,71362,0.000699089,6.382,3,72500,1.598137638,5.617,4,71362,0.000979584,1.463,5,71362,0.000540908,1.585,6,71362,0.000750408,24.755,7,71362,0.000646254,1.21,8,71362,0.000502281,1.387,9,71362,0.00021088,0.402,10,71362,0.000281347,1.417,11,10,0.00021088
125,C1_4_8,71070,0.344670424,98.169,0,70830,0.074636832,35.705,1,70830,0.006526349,114.423,2,70830,0.005803521,90.382,3,74488,5.173569378,12.09,4,70830,0.019122347,286.85,5,70858,0.041476451,17.206,6,70830,0.003991789,79.191,7,70830,0.003819334,41.022,8,70830,0.004514228,50.107,9,70830,0.001944957,19.822,10,70830,0.003759255,116.733,11,10,0.001944957
126,C1_4_9,69563,0.53656787,1195.146,0,69520,0.367804808,200.861,1,69520,0.449181073,1020.532,2,69725,0.690091204,1006.312,3,71406,3.075487571,5.319,4,69421,0.396101679,1485.947,5,69378,0.18550564,245.974,6,69278,0.052939184,1508.085,7,69378,0.387606472,2302.529,8,69278,0.031447906,476.432,9,69378,0.37008266,1403.302,10,69278,0.097255639,1708,11,9,0.031447906
127,C2_4_10,36707,0.32166883,2285.778,0,36651,0.170672526,1330.423,1,36651,0.10569128,2232.042,2,36651,0.040261406,540.309,3,39314,7.271766258,10.341,4,36696,0.18562251,280.791,5,36778,0.352009693,76.865,6,36651,0.136586267,3319.343,7,36651,0.137861855,2242.822,8,36651,0.093870259,318.539,9,36699,0.290337614,1937.807,10,36651,0.044949571,129.364,11,3,0.040261406
128,C2_4_1,41003,0.008618479,9.541,0,41003,0.027605681,13.409,1,41003,0.012539076,35.4,2,41003,0.002487469,32.052,3,42855,4.518255601,6.127,4,41003,0.005024482,11.668,5,41003,0.003348742,5.067,6,41003,0.006022846,11.319,7,41003,0.005996815,13.78,8,41003,0.001889925,2.748,9,41003,0.002532011,2.587,10,41003,0.005753901,14.058,11,9,0.001889925
129,C2_4_2,39141,0.026865552,52.271,0,39141,0.040726844,37.887,1,39141,0.007812292,105.881,2,39141,0.023542255,102.28,3,41577,6.23008605,8.64,4,39141,0.003441251,57.036,5,39141,0.008838924,33.173,6,39141,0.003668391,63.31,7,39141,0.002186755,93.142,8,39141,0.014817902,97.521,9,39141,0.009838233,40.8,10,39141,0.012258531,48.802,11,8,0.002186755
130,C2_4_3,37583,0.130632069,1828.214,0,37552,0.066614957,282.777,1,37559,0.05668737,289.817,2,37556,0.083722428,1753.156,3,999999999,10,999999999,4,37587,0.162285856,2750.125,5,37583,0.10737838,416.736,6,37587,0.112885308,1678.34,7,37556,0.042434451,774.378,8,37556,0.089374258,3362.095,9,37556,0.065266357,2294.958,10,37559,0.040988204,220.31,11,11,0.040988204
131,C2_4_4,35733,1.645873922,1090.706,0,35243,0.176546139,1528.074,1,35250,0.13377288,1453.467,2,35250,0.139851091,3231.12,3,999999999,10,999999999,4,35266,0.148114336,439.051,5,35251,0.11667853,666.624,6,35245,0.093541435,2067.619,7,35250,0.100105272,2642.282,8,35248,0.096136563,741.328,9,35243,0.18286864,3533.018,10,35245,0.098492168,2686.851,11,7,0.093541435
132,C2_4_5,39275,0.202389137,295.976,0,39275,0.139342785,30.565,1,39232,0.009708835,251.892,2,39232,0.026402474,3323.668,3,40497,3.228726035,4.586,4,39232,0.011284862,38.989,5,39275,0.118692172,76.438,6,39275,0.116499683,27.772,7,39275,0.116990756,16.229,8,39232,0.050474969,1517.364,9,39232,0.021362162,385.276,10,39232,0.0129139,106.132,11,2,0.009708835
133,C2_4_6,38601,0.047652087,57.634,0,38601,0.028021603,31.021,1,38601,0.002589627,44.612,2,38601,0.007198558,35.483,3,42110,9.091026866,7.112,4,38601,0.007075191,95.065,5,38601,0.010853962,71.246,6,38601,0.015865749,66.546,7,38601,0.007970816,47.463,8,38601,0.015603387,41.796,9,38601,0.013777077,32.541,10,38601,0.012481764,24.143,11,2,0.002589627
134,C2_4_7,38709,0.047800751,94.022,0,38709,0.045032213,102.88,1,38709,0.016771028,238.95,2,38709,0.034570579,590.927,3,42199,9.018525179,9.373,4,38709,0.021248078,176.031,5,38709,0.022771497,107.704,6,38709,0.034265613,101.577,7,38709,0.016717984,209.412,8,38709,0.036537632,226.375,9,38709,0.014695478,142.832,10,38709,0.014350403,71.179,11,11,0.014350403
135,C2_4_8,37833,0.644561798,994.022,0,37769,0.188605034,1484.328,1,37805,0.221287954,869.067,2,37823,0.241093872,202.787,3,39683,5.16259628,7.009,4,37805,0.242186229,2545.39,5,37805,0.196929775,273.85,6,37805,0.226448707,483.617,7,37797,0.207917033,203.976,8,37805,0.201195966,225.845,9,37773,999999999,82.955,10,37805,0.218436045,753.409,11,1,0.188605034
136,C2_4_9,38526,0.299991349,421.775,0,38432,0.271161851,1863.211,1,38421,0.012410442,225.33,2,38421,0.028915948,716.851,3,41722,8.595081786,11.748,4,38441,0.159104449,2285.101,5,38469,0.146538497,569.711,6,38421,0.020309077,100.751,7,38437,0.093771155,865.939,8,38437,0.071438624,126.071,9,38421,0.017584251,96.01,10,38421,0.018448151,143.016,11,2,0.012410442
137,R1_4_10,81089,0.536584653,1628.483,0,81254,0.67170384,2986.266,1,80989,0.573981959,3632.503,2,80966,0.439400741,2982.856,3,999999999,10,999999999,4,81559,0.967888711,3113.013,5,81138,0.690785141,1757.341,6,81345,0.779909338,1779.172,7,81019,0.383846495,1636.369,8,81091,0.466631152,1831.94,9,81099,0.586655955,2375.661,10,81277,999999999,3516.001,11,8,0.383846495
138,R1_4_1,103444,0.446347207,1249.544,0,103138,0.130585994,1887.356,1,103139,0.095122472,312.814,2,103138,0.107311978,395.703,3,109844,6.585934489,2.821,4,103184,0.19098519,1521.508,5,103138,0.088188458,458.16,6,103138,0.089738716,122.587,7,103138,0.102791959,314.966,8,103138,0.111297577,951.346,9,103138,0.167444897,1868.726,10,103138,0.10634837,1030.635,11,6,0.088188458
139,R1_4_2,89121,0.477730329,1573.398,0,88865,0.198507261,532.323,1,88814,0.17202325,1491.179,2,88850,0.171875023,2148.913,3,88867,0.352623157,1150.135,4,89152,0.512355369,1679.001,5,88864,0.162421685,876.115,6,88752,0.063702702,3507.733,7,88779,0.081537158,2401.426,8,88762,0.057463481,1153.887,9,89032,999999999,745.563,10,89250,0.571384043,1568.245,11,9,0.057463481
140,R1_4_3,78251,0.430949204,2812.016,0,78249,0.439935315,838.254,1,78098,0.319935041,1603.19,2,78084,0.378748812,2872.63,3,78216,0.519678741,2967.23,4,78688,0.92916669,1006.49,5,78185,0.623236954,3261.295,6,78255,0.448590731,2550.564,7,78253,0.405843776,1824.371,8,78202,0.454108874,2277.757,9,78410,0.543886946,552.049,10,78135,0.308080054,1633.529,11,11,0.308080054
141,R1_4_4,73109,0.949103269,3496.365,0,73102,0.746225731,2803.312,1,72789,0.56075618,3152.79,2,72833,0.419818855,2003.328,3,72956,1.016163041,3504.604,4,73607,1.331325142,376.678,5,73101,1.06365472,3564.417,6,73486,1.1349608,1896.474,7,73034,0.828802188,2811.467,8,73023,0.590262906,618.441,9,73169,0.816196976,1736.864,10,72771,0.624089104,3580.664,11,3,0.419818855
